:START_ID,:END_ID
808,fcda887921bebad5ba0876c6d254fdc4
808,dd7489bb5ee5ac668747e514e3c98743
823,3ddd1c60c67b95f80b82ccb716172832
823,90e56526f4c5892beac49f262b85150a
823,9b820607e9dcb6230cfe91dccadac810
836,9294bdcf60ad31056e9f77a38d250fa8
836,cb235b669dbf76d72ab1608a01ff61db
836,a33baa0dce4993a45c29063223a98e27
836,7c4c57dda1b2e50f40b331cc8f9d233b
851,5ea7b558ac6d9afd150b521c12c69472
851,382fefc8dd2c0522eace7d9376cfba95
851,c7cde827d3c15c6ee339ec234c976728
851,f1c0ff9c0a038fe4164bb013a80de8ad
851,ce729b101c60287d8717149acd05426a
872,c355e0869309e365968cb8b82c6e94ab
872,71b88173b5702d9085e51b712dd5620f
872,834fbf10ef777c6e9aa7c7668a42a5ce
872,5dfd58e4b93b2b988f4215cd05693ffb
887,695c0c163811eb2f724514926cd6c99d
887,64e98f5690164a0cdfb07894304614d5
899,abaf0d5225badc5e7990a8dd1ffb1d80
899,e8c42ea6c7944c0d77beca6db7ac8623
912,9da3bcc4013135674daacd5d5b827b56
912,1a526c0dd0eb0a5444ba04fa871399db
927,3ad1c5df6c49ab00fec5d61495a2d53f
927,695c0c163811eb2f724514926cd6c99d
943,fa8526e7022830f2eae03be3c7d54c8f
943,c339775ab5ba693063e9eb2b4c38d786
943,98ef3d2ad19913b467d2a2adb34ac893
943,39e69744e0551b271989f0e566492f43
958,c383c66d5d32e4f7f59a371fd8952132
958,60c3b5faace804e73bc39f5c822e5677
958,b3745f3411cc1cc949d3ab8b8c450184
970,d16dfccd312a27cd6ee0bd5df2f41a78
970,521528ccaa29dd645e869550cae7a249
970,abd8ac3cae54fe8ab78f19d3cb4b6dca
970,124015d4451bfa546c1ba79e407db3ae
997,1d440413f92b8c6ec361055ba7d2514a
997,31376e77d4621c06a45440d42b9fe2ac
1011,1460ecce72b7db07fa0e04dfc63a32db
1024,17c33dbf0a49c115f504a6e426cb26a4
1024,b7f1044c926d56623996fbf318203d23
1024,3a9689400032bf48b5487b9a878b90e7
1024,45f05a49c781d71e8a82696b6948ccdb
1024,1818bb2a2fbc83162d171c4b962af4bc
1039,9d015eb2ac7ca051e16c733c9f0a0b96
1039,446f7cba3d0e49bc2ead9b84521553db
1039,202c9b700997aa3e5d5961dc9babb0da
1039,6b88531402748b0f266d9f3171e692f8
1039,7ea41f38b60b86692683fb5bb7764393
1054,18e07d1b2cc1acedc7bc019ad407fee0
1054,4cdb036030ac274cbbff6b1826509f39
1078,5968d357d4c2820102ff170fed0559e2
1078,845c3858af30703fe66d1346a4e4e053
1078,227fc5c4fca14c424ff33e40941d22fa
1078,72e9b1e6e3509bfa87da33905e791128
1078,b4327c9879644be2a04e9b2df963f6cb
1093,14cd01b690d9f2947bd686e36bc02d14
1134,fb28a9df2cf0984c28b8d5dfa1efc2db
1134,a468d980aaecbf4e1018e341772669df
1134,3a7e4778ca27c7082d81d78094026783
1147,8fddb279287635c4044c9fe87abe4a64
1147,f5e235efb5cb0638553bf243f523b930
1147,8fd342fb8d148153962908356577a857
1162,647ebb6dad4dbcbd39a6b3de33d18738
1162,7677c0a7781ac710920ee10992986883
1162,cb0afa31d9ca796908fde019cd64044d
1174,cece620bb2f552a45ba5bc6daa63f1a4
1174,a002b80cfd37ddb68edbef85a59fb4f4
1174,524df6b7c18246d33123c8a6753802ed
1187,e666ebcc7b9fe3b573f19fa0cd3b47d4
1187,9f927cf765b5f016796aec64e82095ee
1187,05b34631fc22ab1b7c9ac5d3ed6bef7a
1187,9450678f265729c707769b41fb37ec6a
1187,4b06be35252b199930c5e8925ad7c8cf
1200,cf2e4067dd2ee3ef27e01567b0c9de1b
1200,5ebd466992b4b4f58766bf25fd067d11
1200,00efca9fabf311571b11a0c3f468788e
1200,af07bdb66f2cab0cc2e51203c96bfd91
1227,88167c329dcfaefadfa639509ca71125
1227,b78586222de9a1095d0a9d88455ee75f
1227,0abfcbe0e17dd50c4cf5fb1d6037d514
1227,7093f1eea21dd5b2ce8988224b599bf2
1239,36bbee4aa507db2444ee653f63791851
1239,17bf497cd0be2dd1b08f715b2dcf6b49
1253,31addb40f2a56c3a94b545e6ec50aee3
1266,608d96ea8e30002c7c5edfd8aa3e12b8
1266,ea3b8138956b215944c03ce93d21b3a9
1266,f2badb43c3a35fadfd85a1a23a92a5b6
1277,917a6fcde111cf8af39827581c896061
1290,3cdfb74d060ea8482fee67b678291bcd
1304,f49eed12fefbbb25aa75b6089831d1e4
1317,5f1ae009a0995df03d94d124a38c8aad
1329,6598574e0eeefa169176d3b3edb43697
1329,bb18279e9885136f1dbc8676d4af94e3
1329,2233fedff0c3189c66d0a09ddb65bd1a
1341,a8c2c8c9e5c396de64f618b061da7b78
1341,7047a6ec6c849253a9867395cc20c534
1341,88e124fcffa8b1178ae8eb0ac65da8fa
1341,c16198a3a4728b12f8ee291fc5fbbe92
1366,e19365f1ffc6f83d3a5c38f6d8e8cd3a
1366,6b4852d696723da907b60bf08c9ee49e
1366,972a2d5aa156270a141ab2d28cc8361b
1366,19ba80a87034eac358cae9b61dc441ee
1366,3b6a887d9677c6cd82fe64efd5ee8a7d
1380,e23acdd6f803817f953532a47212f4dc
1380,62f0f7c4a924dde184ace944e5e0e05e
1380,78a4891e5c4de818d73b33ab8eb6430b
1380,044915217059802db7770ba42b866eb8
1393,f7df3aabf31239e41469a322ed9c1470
1393,5530d3015e7827bb9a1124af38c4db9c
1406,82d6c10616f7396be4427370a8f48e68
1406,74de511aae88c54148742463f6a3b3d9
1406,d05603e12afaf781e619022fb6c374ae
1406,348516e22a5f017860dbcde1356b12b2
1419,71c85baf26f7fc87c42554b15ef50cba
1437,85a9f7e77c9acc411f6fe05a947d6b82
1437,2f1875c3e7ca65d81bb72b49e3ba7633
1437,49bcffad59d34e1591616234f377f891
1450,85bf557c3728428485761f3df2289fc0
1450,f5d884e578de68e5a3790ec9df9d1a8b
1450,e33795f66b2a42ac56095ae704ab25b6
1450,554f549b06aab8e78fc4f1026040e6ab
1450,3d6cd165d211f68136836d90a9be8739
1466,df0f24f724e4c2767910f5dce89baff0
1484,3d19b8dc9a2f1eff9feaa876b3e6a98a
1484,0510896442d634fcf8122bd93e384ea3
1484,3e698de88ef4e2caaa6793e3bdeae3f2
1484,c339775ab5ba693063e9eb2b4c38d786
1496,7976bc2754dcf81b0e336d3d868c29fb
1496,8883fb3cec786454e3cb392b0ac676ed
1506,68500144179eb1aa95dada801dd3294c
1506,1e051528bfd9d8812047a81d9973bad4
1506,07cc2382a53db1a1f1d2bb868bde59b8
1506,adca24f995c8113003b9761333f15c52
1506,7a82509ec5c2735c5391dd35222afeb7
1516,3cb6bb092aaf9eb5fedebf26659e4d32
1516,5ea59d2d27d25c5eeae022b126208b49
1516,94e8607d1c7f0874b0a3967152c58def
1516,ed4ac3174a20a76dfba76e4d378a276a
1526,758625519998932d38bbb8373531fde7
1526,813d3557bcc7123a321fac6cecbb01a5
1526,8fb0e8e0bdaa949fbc265d3a22ff45f7
1526,4208b778dca90a9420502cbb42c256b5
1526,0ae6a105ab4768e5da39dbe2399de9f1
1537,b683adfee5c34fb619a18112112125b4
1537,39c0e2c4a6c64681f4913927de2672e4
1537,8d7bd11628740177fc71ddd4022df9b6
1537,a3893f2068ec6af5a8ce914065a45a01
1547,2fa640206b50949a4c64c78308c84149
1547,cc55f1f294cf28b158f0e206ea1f7898
1556,97a9caec34fa70d1a8c7fa24a916159b
1576,9a528f244db045ad95b5b2201d60298b
1576,3a38a496048fc456e4a1673dd5e66b04
1576,c37f12d7ed676df85f0774570c982463
1576,486cb4b700b4e06327890539278b5ed5
1590,dd8a1b665365da37778ebe98b056c626
1590,4c6d44264aac608fa868cf3044b0a79e
1590,19ba80a87034eac358cae9b61dc441ee
1590,435e3bbc7460eacc4603e86873b9d756
1606,ae28d6dacbbd20460d48b00c984b1fdb
1606,76461018ad79d8b7439d25c537ee359f
1606,3c4761fde1126d0a1af655e5b47e3e7d
1606,def6dd715cc5bf96f6c8e6f9687e5224
1620,a0ddf678201c1dc11238d8679a3d7fd1
1635,796fbd9394baed23aa0d670b9d0301b8
1635,c038aa73168b8d4d2188cfd11a3cd764
1635,37664c492c4801622f526d0d96ca2777
1635,ca7d40f68ca0049d11206c658fa5a45b
1649,0d1862fe62fa09fb135e7076a0bb9a45
1665,3fe211a03baa2c53a26ac58f8e6a4552
1680,37d1a327b59e1fc9de52652966ea0742
1680,10fc9a433512ae7f007f6cb1cd95a362
1680,0e156faa5f7f40d1bd5fa6b5cdbf0d3c
1680,5606301c6052c9f8371b295e04f26bb3
1697,013b9f28b0d47508b233bd8dc0b410ac
1697,ac0123a2115e82c55b2b2ba11312ea30
1710,604b5090b0cdb2e379e9d963fb2b6f8f
1710,e989caef88a7f5b31707f76c4fad7461
1724,d613b46030abfdaac9ae94b9ef8be420
1741,986ece4e228eb1249983e5990600a2f8
1741,ddca717b63f4a73573e634254b14b510
1741,7976bc2754dcf81b0e336d3d868c29fb
1772,f12208a2b56d9f2839531907d9236108
1772,b23636010413fb61b39ec4c8c1fc7fc9
1772,82213a2bc18521699e2a1bd957718f13
1772,3a48a08bf7fc3e23574d92f875c763bf
1772,baf501dc801b2cf80cd2341bcc91c0d3
1802,9379defb515cd94456df3afbe5aa4a3f
1817,849ab05698081a374215d0b7d18047d0
1817,1dbe1f3ba28460dffef4a1d664549621
1833,4467491859a38106278fe573733ebb59
1850,d263f0803494b559817add0709a3090f
1850,796747fc2011687a9e2cc215be8a4a89
1865,da86e1463283926a851a60006bb4dece
1865,774aefa7b3d77d820e94e85124f10778
1865,bc2aaae47829fd5825f6cc2ec51c2c5f
1883,6709de6012de48e0f266dcc2f9072575
1883,049126b024e467ba05baf879ff1ce79d
1883,7f4f222fabc3ae1ee8a2b813d0ad7b6f
1907,1eefc50cb973069ef714ba86d2ce8e13
1907,47e019502ff3bd0fcac96d71c953bb2c
1907,364f57dc8b3296a57655a6a45a764b60
1916,b93da847bc3aa8eb7a5e612a03ccb119
1916,12708d0aa06bae324166dd456b04e92d
1916,5bb4eb9fee55c934d701100c80537cff
1916,568f331e1039bf2e0635b899c2b3248f
1916,86d3fba45ffe7f46dc9af746c95474ce
1925,96dd107aff5b33ed76fb10ca1e654b68
1925,e73782f5e04fc3ae2d138f89a9c908b0
1925,0e73201f6d8807776e1d21c969078289
1925,4c096ad79f63c12a42f56fe8cec37f36
1925,8c6e7defda5bacc40b750171fd458aa8
1932,30028203e441f657b2a1d9a87757b831
1932,1ccd4ca1742b98a8dc3e5cc9b63f47be
1932,4a01370e20c5de2f131c278f44b8cf1b
1932,16064acd13ec9146ee2e190fb198fc60
1950,5edd73b7d119e1d8a26f059bf3a8581f
1950,6938c8e67c039cb0c276f89b47b67f1c
1950,e2009f4ac75aff0f2c6f73e109f775c6
1950,f6b54368217a2441a923c5e1aa497fb3
1957,3519c1dd1970650a3a28e765e2920b53
1957,f50939dab4fe2eae8467a1ae3545d0f4
1957,fb85a058b8555e833777bd445e4bb07e
1957,f72d5cc09e0ee2a982ae74b10c59281f
1957,dbd099c3c356280f66841d9ae612830d
1966,99e13de8dd5cd8c539f8239d347581ff
1966,f690dab2eb7d79dcdbd3ab0304649cea
1966,425d8e29469022c9ae2b32cc8b71efdc
1966,4547f7edf626cf087863a13630cef000
1966,fe08f9f375bee10fb39bcf21544e7bc5
1980,3a6f54f46421ed93647be446f64ea82d
1980,b327c93e13290c1f4a39902a65ef5574
1980,118df25b774c3732994fbf5b1e90f592
1980,4ad4140e8d6cc216e951554d266492be
1989,fc5eac3ef211ac158026e7135feab41e
1989,724e9b8094ae6a97eaa46a9ce920d962
1989,e7b284b45cb281f716502c90e263227c
2000,8f7acbfa6eb56a9ad08ff1f3350fe5ab
2000,52de97eb4157cbe2dc1e9bd650b5348f
2000,d380d4a34adb2d581e28c6bb2fd5987b
2000,9f3c745bd7d8539f85580afc527106b0
2022,582600393683ae782a046ec2e766e6bc
2022,56e728be7c274762a5ad3e74c356c433
2022,f69a7cf9e2a94fa3c6b6d04d46f9585d
2022,56006c62e0c1c51a4d18b47a0a24885f
2027,53c4f1e5cb1767f1a6ba05d32dfaf107
2035,3f308efec4de8a0c56276f170ee1f6fe
2035,2aca495464a569ad8f4b47d53af16646
2035,9c3cdff66f1348e2151f957ac9f52097
2035,24af93e712d72f6b039c916491a3391b
2035,483dce153c015537b533792156f6577b
2051,4773122189e4aaf95145a3f1c7bc1d99
2071,b26f6dba224447d488270d0bce4c1cab
2071,af4afdb8d4f9acde37a21317838b90e5
2071,f6a41af1c8b6fd2dc783bd13a69d3552
2076,928e46b54983e04dfe7d07d278981826
2076,88f90d0c388b254ad5851e983e3e19d8
2076,83571002aac20722efca94ea869bdf3a
2076,f238cd4d5f80e9bde3d6dca0ef046343
2076,dd72fed4e5ef8fadce2e25745c17caa2
2093,8cc9ff5644411daa36e53f063c942167
2093,7ea6f9110706ffdb6fa9bebc465bcba7
2093,28371001e5c787de72884e02384ccefe
2093,3e759a6967dd780bab172b33ac10639b
2100,c2c0997f55dcdeb36c4d5cb9b2ed2af0
2111,f7b1e0a1efcff0a25891c2c4bb2754fe
2111,b7fc9802357cffa2e36576974af5613c
2111,4045a4b9c58155c50c42e05f35173db2
2111,87bd7d70e4f1999d4e8044c2fc31e4dd
2111,4bb0d37f724fdbfbe39306b4870ce908
2133,1098f439fac628d392e61af4eb99a1aa
2133,f6962409904c35651d024136de00183b
2143,0991e8d8f884003ab18890971191085d
2143,1eefc50cb973069ef714ba86d2ce8e13
2143,de815cbf1decd18bd0bf53a4af3a5383
2157,0fde897d9f0ae6bf57e7f3515a8aeca0
2157,e54ace36bcee86c02a02c966cbce201f
2157,9ba9c49fbcf478321f14578f5557ed98
2157,e13dc69c1ad1208ec9a9f2589529178d
2157,a14c29656351a0c5de1922b61f210087
2176,2cf8cdab1357d29dbc7b54dc38a174f7
2176,81fa8a9dca866d4368960c0438767506
2176,dfecd0265b899cb36fbb1fddc6f861a4
2176,d2e16912ac35b1b5c61495c0a2129a04
2176,fde085258f35bc069ac3574ec5796acc
2187,b3b50ef314c9afe70fdb598032bd458e
2198,199e9c8e776abc212693a6f638988bb0
2198,55e6c4d390e8b543eb78ba565dd1cac1
2198,087c280c9e9c7e26659ff7ccf8792174
2198,88bee6acb06cde9694432668e0afbc2c
2198,86133307ed362e0dd3e278f441cf2f46
2208,1f2bd05216ae6d91b74e4cf299d3fc15
2208,ea19e7ef703293d3f6c799ca9db4642d
2219,23a67bfcf115669dce43d278597c86b3
2219,134c4258ff3beb1993b21c1e220f3c89
2227,bb7e45891813df61c0202068670eb852
2227,4e57e21d903b752a6b5aa496a43f1590
2227,9b5cc5690500f3246adf265d7c9641a3
2227,cbb4c83a524a8d0813d527c0997a8f1a
2227,9f6f759f02fb9d5436f8ca5fb3bc3108
2242,8fbca79bc24ed1a5b3995ff216260289
2242,62e66eabd4db0e5d0258a5c2db916f61
2242,10e27e65a4abd19cef5dfefcf68d0ace
2242,dd8d377e4618091b37ac537fe08b75dc
2242,ade438307fe0b52c5330eccf61d46f6a
2257,c6f51f6b474924db1f1c2463679ec75c
2257,9ec496c5951eefdbb41fc90763ad8172
2257,df0f24f724e4c2767910f5dce89baff0
2257,c527b154dd9373aa4a34143999c54c44
2268,02726cba1b95692eed8e7b3e81c32a00
2268,2d0d67ae31e71574f6a125a0c3ab6623
2268,9441eef99e8a6bc18ae175f15a3d7c7b
2279,86f501cd3a8de3e54abb935b6c779c17
2279,bcd1d1aede3862a78c884ef188b23465
2279,0062085e2f722b2af3db1e5e0b934d9f
2289,ccacc8f09b27648efbd6f9cc7c9d21e6
2289,4889f91f48c3e1260a8fb3b3b83fe6f2
2289,88e2678058e34254b1ea4cc262ec7cb4
2302,62850d57f5fbfea6fc4ed95d46f8e051
2312,af6caae582269d30524804849b4afc5d
2312,4dd9a55f6e61b4713e1a7572b6f06d31
2335,47077410a5d5b6f36e340e5a291d8874
2335,4707346066c545ce478aaa9dc4d36bad
2335,3860fa12576516449e5032ac6e39f499
2335,fbf70c81f8846d8d45a60caba3d98822
2346,89834db481287d5fd3e94c3ecffd9851
2346,bcd3db84cdffe6911eae78a1c96e6104
2357,a8ea6fc2b3cd95f46bced80853ce8e0e
2357,202c9b700997aa3e5d5961dc9babb0da
2357,ae75ad2a6b3f8ea128b42b404cc06793
2357,c4b045288524a8770c760ed2bbca2ed5
2357,3e759a6967dd780bab172b33ac10639b
2367,97408ec7dc8a472347ee6429b65c6efc
2367,4d9fd2c9156b5e409a46dc1e7129d658
2367,d2b76cc2675b8b98f78a5f8e8f31d952
2367,ec8f9ade75132637ae2eaab7c1eac35c
2375,02ce7efdeae037f6afdc0e2e89db7544
2375,808c88a2ebb889b86e8d3857a8cc6478
2375,44db8fc7eb58b132e391049fed3fb758
2392,d5f9593efda543d7e230f39e145e9f19
2392,a514c2a02adfd6ef70e47b1b91299ed6
2426,cca9cac4f3dcf45d4d15bd36fc090544
2426,3ddf7a0f5669f84751a36469af11b877
2426,def6dd715cc5bf96f6c8e6f9687e5224
2426,20e50664694be1df80e3c9e65e83cd12
2426,609ad61e74c0103569ce245344544062
2438,eb8de43a48bfe1e9ac2c14ba4bf193c9
2438,4968c5ec9b0a3a8e6213a5edffba5061
2438,98ccd190c70507c2ec9913c5ce77762d
2438,18e1b064f68434b6462fc0c4c191c320
2450,53c68f4c5d89d1cd292856670e2254cc
2450,94a07424af40d79fccb9103ee0e0c1f8
2450,e4f86716d8b2c16fd86c096a76aa5400
2450,bc7518003d8af6c60d0212ad0f500283
2473,2ee8b5a901b95baf562e1159efc4bc1d
2473,26989e846c2096a5b59b59cbea2cc7ab
2510,97b709e67634fd4d39e153e5bbd11c39
2510,946f0042bfb0da4a3f1cf6ead44255ee
2510,32a5a33b51240aa707f3b0439b3ef1ae
2510,cd80110439e39a5389c9bff5feb718a3
2510,8d73311914dba724bff844a6e42507dc
2527,658f7bf4d17d107b7bd746e768045119
2527,cc90d1ed846d51ed5554905726f837c5
2527,318ed0c098bf6c77b727da945f8f2f1e
2527,6063aa3145d1e178f8e13d6e05135640
2527,7bb512abe36bf2e6900969d6084570ec
2537,3c2e344a2afc3b0ee6e7fdf2b4975120
2537,8417305727d7315a2138094582e685f3
2597,2a72c1718512fe7f92bd9c7ce60ab082
2597,8aa20cbdc19a94393214eb2f9216a449
2597,d4b654c83effda0e3d8bec86448141e9
2597,f63d516761cafff079061640612dceba
2597,1fa08d40749eaab7684469e4fa1a2b1a
2608,d55d87c20f7622109a0cbc85068db797
2608,15e76638754b45d2610ef36a24d9d463
2608,2abfe6db1b5d261ccda29edd84129472
2608,3da9c9983af3a576670a42523bc219da
2625,bdd933931d1b081a809f10fc5047dc7c
2635,044f72acb09a7b9a34ce3a73b3a99d1b
2635,e13dfa9d4bd76fdf7f0f5df9748edcee
2635,24dc34ff3c702af611339042a6ba8c87
2635,ae2176081128e0560a4984c59e90b461
2635,ddb0afaebb45aff52279c41d0c5c90c6
2648,ab9f933d39a396fe970364eb797c3129
2648,f8024015f587bab7f0a7ee9685ad249d
2648,46d1c23bf1525e24494316ff723e4615
2648,7713ac1bbb7b5c03019314a46076a6f2
2659,9d01935f18f39a323e8ac2f084307e65
2659,7821fb1cbf8d3bb294c3c20527119f15
2659,528956cb60720a0450f98bdef45a8463
2659,7e3918ea2a20eea9a8aa81b1ecc4968b
2659,460ba91ce4654e7e639b91ff93b84528
2680,4572bf3a4b43ba821b4ed6583857a87e
2680,285febdd54ba06fa82a212d333cb5b75
2680,a48fb101009c465a46cf2073065dc668
2680,66d9143835f26d71e18d847b6dd827a7
2691,63634d076e0c42f25246dd4eca87baf1
2691,ebf972101d0cb90cc87c8d9168ae0956
2706,57db85101332f2c020a32b5ad770162b
2706,bd53c6fb42483dcbf85d1ee3e9677fd7
2715,1e612e880fe7119f93caf9a1c5ffb6b4
2727,f7d65e5aaefcd208e2a80fd13801a992
2727,ecfd15f9ee9665754ba7c980fb9a1c4d
2727,732f215443f9b6e53d580dafef5e1318
2727,e78b89edb56b4ddee95a76182c545f53
2727,d635371ba6cd67e29768cecb31457536
