:START_ID,:END_ID
260,ba5e1e61db93c25ca73a20c075d82591
260,4ae59c3edd869cdf87481abab7bcdae6
269,447a23889cd29e0d397d1605d2a6f8c0
269,1f442a114df9c42ac4bf02f395c91f05
269,b578d71ac21986cd12a9499e967ca22a
282,16f5c100a240ef50fb5e413f3ddb480e
282,a42b19d0aaae75ca013c2b94887c8e49
288,35023de77e5e9fa464e80178173b6864
288,822878977c1e9564e41cc7f2fae14325
288,53cb400c15ac0121c87366327618690b
288,de40082d14b674fa1a6d971347e0f054
288,7539f34f793a8cb22f007ef3713c7c18
298,dee64864c0419bec80fbbb94d19bc40d
309,20ddc0241747cdd5ca4c5a4b4cfc59f4
309,96c95100b1c0467d4cc8655d6d111ca7
327,bf2d00839cec492ea6b86d171f17d98c
327,1c20720d933bfb6138ddc88e71930889
327,1cb568a3033e36661af1b5c853112c2c
327,777f6c08e98c935102171603bfdb85ee
327,7363fb735c4147a5cc943ae57e782eaa
360,e8ddc148f596f64cdd12a43b75fce482
360,7c958a427221964a736a1f718a6f3c3f
360,f9092af5674775a9d5d83ac33a041b00
360,33a16769b82d2681365e84b83ffcaed8
370,734f9ecc46dc18578f397d7f9dbd7e53
370,d7639df460e1c92e8867806ca5ee8492
379,6204a7ddf4632879f01158551d6ed0f5
379,09afd6bb72c17136958a4e84a9aa0256
379,e1d496ac2b4052722c5d01956cd83f40
379,45844e517e399bb7c770d91b2aafc14b
396,96666d66619b6ae41597080c5a0716fb
396,be0dd8c86b2cacce2482b4db5a13d871
396,c2c857dfd0e3ef1d86f7fc51301a24e5
396,e3a4fc3c373a4b4c52185f766a13b899
417,f13dc08a42dfa7f4937917f8b6c91c74
417,d651d36c7bd0d4b54ecae0105f3081e1
417,904f5b919ef2a78d008c6f6c991bfd8c
417,680f10e81a6ee3ca4bb1aef18b1c8a6d
417,da6b52750717adf2aa10e801269cfae5
426,1ea80e15c78991a875651b462b69e39f
426,bd8514081e519c48c5ec9982d5bdca8b
426,2ff79354e3ac4dbbe1f969d94d4bd650
426,c5736def91df852d039d0ded30c317aa
444,486e98154514ed485f0b2f9bc9f24549
444,0369468d80618dc48461ddf6fc259c01
444,fd12bff5a5d270acadc1722d7b3afa67
444,9a09f281021536ce72506473fc080132
444,f63d516761cafff079061640612dceba
453,58ef32da4cd8072e61b51f16e78e0050
466,76e96e73cd018ac6e2f37148a94e41db
466,e1847a389aa9120f1610b6b416b1e5b6
466,2aab18b9340cf86994762175e091f732
472,6a4b95fb86e083a5860179da8e4f81cd
472,a10481d82ca179722097bbd8e7a99899
481,55bd60b45bde7ee216e1fb10c9e1ee7b
481,56ce3a8183a17662a9a77c3791c9a2a3
481,3da5a7d7092052a49a975f68a727cbd3
490,bcb291159f10a43cb08908bd2bdd70c5
490,34d3b2b8d263294107a3ffc69b35ff8f
490,8e961e4fd248c9496ca54808d2d2b25f
504,13787b2fd799a005e3331e47a380d9b0
504,ba993be64bf430ca2616a17064b9778a
513,1ea45dd66f91e037f55c571d2453a179
513,4d4044e58368ad7f6631ff5cd2312e57
513,e90062f11aa8cb23112938e3d44fd2e9
522,bf966153b1af79fc40dbf650e884eccb
522,a1b0b8ecfe04eb3f68b189e3b22313f0
522,21b3498a8a7aac47890fd61baf497fc8
531,9524e1963c1f8f042f61b30fb94742bb
531,2006422f626b152df03604aff5a61081
531,6700d8fc84377fd055fde124e1acd908
549,8eb0ca043c33a1bc8ac6d56a467800b3
559,c2a4d21c1cf97c4e3e8e28d365e2257a
559,ab75960a2e62b67fc692c2e2e1a3ea9f
559,b070f6175afa31c9b729e87ad53987eb
559,23aee6ca005db95fbac8c094dc4e0d3a
559,438fa99cc9e09a5da0ce631d3eee1217
570,5347a5510f72505aac3e503d366ea324
570,42fa81322afe08440f3a515a44af2bd0
570,8e8f5dc78f80eff3c77a9714303f59d2
570,dd01bbc58bcbf6fbfe6e1455209b6ffe
579,1f3d9f893bf65048c8faef6af2c8032d
579,152e0aa4b19e3687555fdca123e17943
598,5bf4a8cded1ccd26cac1e163f7176b28
598,2c4419dba5d8e590528c458d89354201
598,7f3a5d134387a17471f88135ae4dda9a
615,36eeee09e3981d377410292e6e7dac67
615,c627b25451cef547d47735bd58e79d7a
615,57c09607dd8f8d1ddb4094022831627e
615,bafa78e898fa4e3b68a4cf151f4c79af
615,e04345bbc43f99c2b37fad3c75fd2b6f
633,3717f471a727fd93c23382c28fd0a29c
633,b11b1938d42f5b84ed3017735ca59632
646,c386803d67a34e889c409dc12c42c59c
646,27b5a3d13a420888e554ff68c5f2a622
646,a41b15cf0d676907eac97ad339ac2164
646,fee746d3cf3c8f28605e3e4f06cad745
646,b46f0f0ff7d0f772443d0a85f1912738
666,83a9c4e78ed9501c74af251374f74017
666,202c9b700997aa3e5d5961dc9babb0da
666,97543aa1252820cc6e48a770a0f48ef3
666,881397e6afbd72e72357045dff91c1c1
666,15513b40d845452af800cd1c41799e70
676,b2e628126e54980354da29b6d7198fc4
687,cc4f16ad1e25b665ab99249692048e14
687,9438370c85985eb39b4320648dc1686e
697,a6061ac65b4ee76faa25e8aee1696e52
697,e9286a103f2d3dcc752c188a666825ea
697,af817c994170470ad5493b8359b44537
707,da69477b38a2b3875f904b999910c227
707,6db8c6388644de25dde3fb8a5dddb1ca
714,7156618810b4838d7e9c3e923f17490e
723,3c58071c0113c733d7097bab82e2ff48
723,715d882efdc8b62350a6a79eca22900c
723,5ea9bf5da403ab3b98a74063e518cccf
744,14541dd2c572103ba7a8f1b6a45a9917
752,e1b1270cdb6386fd7f2c8dc437179d7e
752,15a28dce82afcb6e863151c21df6997f
752,6de35ef92630c19ab5767e915342042a
752,5c214acd19b7eeddc9c0495c591dc303
761,84ae97250691bd4af7733068fb8881a5
771,9be7ea54855dc276dbff4cae5d8198e2
771,b7a00873aa090671bb3f266b9ce22227
781,a63eecfbb02004863fa1f29a0b8105fc
781,6e060fd5231824ab295bfeb4d0cca61e
781,ba8378c2ef8293c88128a11a1d058c70
793,70019daab0e2ade07fa135002bc1da4a
802,9bfdb8f3e5a446a1792cfb7e4e7a9999
802,8a08b24ee2f0aa3adfc59928eca6e61d
811,cd1db24e232822a5e791d34e45ac367f
811,5c87ccb32545a4f05c017aa94ec71042
811,44e0f731295d04ba7e67d092bfc8193e
811,a69c42511c460582aee1e43f1e76f780
821,a9e7709fcc41c5280e351119bcd1db92
821,b672c03a9d9c47780bbdee1f0f970641
821,0a4ae5ab355d130d3b4be894124caa7d
821,11258c76b1910f6114bc9e7c5bd2b040
821,c2cd51f3720d4698899431f4da2437f0
830,bec784ef794cf596dbe2cbbaf5427ef0
830,e528bc66d53b8e1d8196da5b20f045ab
830,4375d047e05b6807ac6b1e2af26860e4
840,21b3498a8a7aac47890fd61baf497fc8
840,e9bd436317a6b5ae620da85074f8007b
840,68dcd5354db2bd465f2cb3263ff4044d
840,af817c994170470ad5493b8359b44537
848,276eceb035ee4de9199d22cf180c2fd3
848,38cbec94287d3b4ff12c2890cafe9efb
848,bdfde952e79619ba4395ae2cddb6cf7d
859,c2d8fd83c29d272653c4a38a3a8b6cd1
859,32f24a4303050f500dec7cb3608fe089
859,6fb2a5bdde73082d84aae02ac1c13c68
868,2001f7070c9c8fc98b49129063b6e082
868,79a5162d47a37bfcc6cca28f588d56b6
868,460ba91ce4654e7e639b91ff93b84528
868,8a48d8ace586bb017e8d4a84bb6b7d6a
884,1f7270dc31d33ef14d4f869d8cab3292
884,a85deb11865e1f25f068979c29bb1c98
884,71cf5404c52791d773e28cbe23b7ebaa
890,c7385d910bf7da794560aca0065a8501
890,b58309ed929c2bf7d6096c03667b654f
890,184ce82ef9f723893c995b5f89ef3a4d
899,0714053db842f0786895b0dc410b9913
899,abaf0d5225badc5e7990a8dd1ffb1d80
899,e8c42ea6c7944c0d77beca6db7ac8623
908,aa6296e2f13b145118fa6aeafd7d3365
908,39af8075aae79fc55447c8c7a5a816f8
908,b490adc69340ff4640bd1a7390bdbf64
908,8a589971a22b71e9aa36ce3133ff147d
908,172949c2bdb7aac7e02aa41c67f56cb1
927,3ad1c5df6c49ab00fec5d61495a2d53f
937,b8fcf8c5fa7baac90c06682bc26fef22
937,6904201571add5b12a7fe9f6c318d7f7
937,9a9bfde3cd9bfa2551d36126273d2b85
937,1a710e0ec3802254dd2f89f44d26001c
937,19a53a958992fb575acffb5d41e7ef9e
948,354aa1786ac7ba8f9e95855319fa2db2
948,b80490e8d6a65935fbd19fb9b651180a
957,d5d5150cbc1c29215ab746025c5bea31
957,55cb259f064a0b671f0ec14de697ca44
957,1809e7d5323129665c057c799d7e19f2
957,7c50d0df6bbae3f85c981f6c6d683382
967,6dd4f0bc8af270fbff1865c956ef7eb2
976,d48b834fd04630ccaeff7e96da45c51f
976,3904ef43ec1d22fd854c39ece7464040
976,93d379bfb4589c91efd0a63841f37f88
983,35b2e5cc68463d971aee197e0f3dea53
983,cd32b2c53e91148a84de14f87b711832
983,2049e98540ad824c3dff81f15ed50792
983,a4b9ff1398f8d4d3b0c8481e6e4b9d60
989,bdb99679b203ab0965f43065f0241848
989,73edbf32d23a477b5471660757242dce
993,c328fdf8aad028244f9b04dfa94d5b6f
993,419a0c71dbe666678713bc384b54d923
1003,f4766556868799eac5bb6ab6ed5edc28
1003,230497b19ab3807739f0a6f040770aa7
1003,9c90c5eb8d53c902f2d92c0be3098320
1011,1460ecce72b7db07fa0e04dfc63a32db
1018,92a7041cf631dcd4b22bb448e27c47d1
1024,8bf3a7b217af50ff78296581208b2e44
1024,b7f1044c926d56623996fbf318203d23
1024,3a9689400032bf48b5487b9a878b90e7
1028,babab1ce39f813dafe75d1b13f99b03f
1028,54bac89f1184b4a8ee8cb522ac563a8d
1028,9b64135eaabf00a126abe59771b503ef
1028,384c8674bde42cef42bd670498d6f56d
1034,c137d7ebd9bfc3efe627d39b72fd88a3
1034,408fcac344f30ef958831c76bb9f01d4
1034,c20e48cbdc40970ca8550f0269240fbb
1034,b43766f890ba3dba63a5612fec12ba3e
1034,3388d05e88972ff9f3e1321dc0cfdc28
1040,d747441509ddc0799fd693641a35fbfd
1040,3d67f57a0c3a3e6a3f38d356f90cc820
1040,927185f517fa8735270a1b0fcbb827a5
1053,b8a106b15649ee9bf320b22637928e82
1053,df13574a462f0efdc24213c52a72222c
1053,618a5a94e31be0e83f23a0b97e67fbdb
1053,a0dcc63b9cfe4ffc1543400cc2c44d22
1064,a42759123be8f62ec5b2beb9034994ce
1069,e35c65e5b8cac23ba8a7d85fa9b48fee
1069,db4a22ffacbba4b8a874f441b620075e
1071,4c449766e715bc41023244c9042e0a82
1071,0656c2f5e27a09f6970757e40185cdda
1071,8146023b0c2c04a6e019078879f86476
1078,5968d357d4c2820102ff170fed0559e2
1078,845c3858af30703fe66d1346a4e4e053
1078,227fc5c4fca14c424ff33e40941d22fa
1078,72e9b1e6e3509bfa87da33905e791128
1078,b4327c9879644be2a04e9b2df963f6cb
1084,84111f897b26c09a5786acdbea1f39fd
1084,fb3e2db84697fa26009f0dc0a74927d3
1093,14cd01b690d9f2947bd686e36bc02d14
1102,29e80d26985d9de316dfafe5eed71a5e
1102,d376da2235096f74600d842b6f5f2d1a
1102,cd9560067d2630fb9cc26480298c359f
1134,d405fcd9159b01547f766bdc32f3ed31
1134,a468d980aaecbf4e1018e341772669df
1134,1530bd3702c63aa5ac5a3eeaee1a7267
1134,17a73d7c4b02ada2bfeed1115fed08a4
1140,a26532169a81171e49ff953005966772
1140,3929b30b5e3bfc742ac7e577b56a0ccb
1147,b8d1259fc1af1c580b26f5ca263b1ee4
1147,06ebadbd4e3717b084c43d9ae4ca9c88
1147,a858f3a918103a290acb35880d1822e4
1147,e0654f4e0134a7f679f7359c0e8bafa7
1147,23b0bdd337f7d1b4b70ad13726a122ab
1159,22ab4f241b7b93e3b578ac4fafcb4fb7
1159,f66a7f4b5bfee62cfdc5704a81f505f1
1170,17e241f1dacf02e95532bdf31fdc40d4
1170,a0aa182bf5c93d17fcc492aeb1f87112
1180,d3b74d01585eea4c197fce6ebcf874c6
1189,f89334185ab532f8c508708399765bff
1189,5d4cc75dd36197b909d94a0bf58e9328
1189,17e533790676f024506ad96d45c9b159
1189,8ba66c771a9494db192b07a2148d9ee5
1202,54e905179874a77b91de3b6396c32d21
1211,3b4a42ebd5a9dbd866a0a2be62c2d2dd
1211,2a038c56f47cb16f98ce4f9958485c71
1211,38c4e49b0e5185bec8e85bd0b1de3956
1230,1f2589a3b2b7cf6ef5afd284e6686d74
1230,138810a065ef64a878e88eadb50ccc5f
1240,3371f2baa1606797f355fc49320be9d9
1240,713246c6f1e3eb922a71cb9c2b597157
1240,6d297fcf7d25f8b1e343dab00bca81d5
1240,57578c1e6ec61a880a6f3f971f5f77b8
1250,65e7f68911acd10807aa95f5bf91edf8
1250,406c854f1068b3ede140ba426b531846
1268,7674c069d13dae925d84d15cb47939fa
1268,42b9ce9ddc2735d6da719841be80aaa3
1268,c149202f91d67d45c518f5ca2e9a4546
1268,09c2489a4e70b01d97c7a9cd7f017266
1283,67ff2a5abca1511340bedeeabf7b61d5
1294,43e277343b6b7b0cf3724a1244bc5f39
1294,ed5ac228227cc215a8a9974c7bfa8788
1303,ab1579d5637ab2982e344acaafe55d1a
1303,aae21c79de430cbaaf68fb05b86338ec
1303,32a3a522eca006d709b538d8afa47ca2
1325,d6abf5d1b5dd2dd4a625112c2054aa26
1325,fe68701b618ae01af4aeb40e0b3568c4
1325,bbdf4b5fb22b4fdfc6d986b6e9891acf
1325,5d2103b0d710b08abd0ffb1aff6b60a1
1335,e6ab5bb792d639f2b84792515063ede3
1335,e12ea06ef4bd53d99f92034024ae1de8
1335,35d852f4bc1dae51fe0d9099df7a0d6d
1335,723e472f98180745980efe32411d30c6
1346,74730edaaf5c52237198644a37bb9e4d
1346,cec854cc3d7119922bf25c5da1a11714
1346,568b9eba186fbecffa1dd3a31bcbd668
1346,d136aa676ef52b09eab65762940957fe
1346,d55d87c20f7622109a0cbc85068db797
1357,204bdce4e2bbb24424b52d7e893dc61d
1357,fe95ce2db48c7545c4283a07b816dffa
1357,1038feb047b342e1719ba68140d1e0f7
1368,aacacc027a2812449c5712b9470eb6ae
1374,d3a518e80b839bf9f4cbf118cd7f3be7
1374,eb5f79be6190b3b26b54b261658f9103
1374,dd4f7e685ee0a9f80b7299194e2eb4d3
1374,46c335bc6571bc5bf5f5e8b3bbdb08c5
1374,f3e5c91cd6d1d6042f9179d12a223c59
1386,d786edd7ed470a82e36655ba5a737937
1386,60eda3dc93314c934a18f2e425de1f9d
1409,a541a609be78a7bdb4d51df9e32cdaf7
1409,1c18d802fb2cc199c15f66a22497343e
1415,53340b36449af08e3172b25ebbf2425c
1425,0956bbc1df77047ffb44a4941a85635a
1425,9fd5b40a0b8c56f055717d7ceb2b3d0f
1425,2de3bc1ce1ee2cd2cd3f82c7c9adf71b
1437,85a9f7e77c9acc411f6fe05a947d6b82
1437,2f1875c3e7ca65d81bb72b49e3ba7633
1437,49bcffad59d34e1591616234f377f891
1453,18d37b84e454f3421de75f6acf8f9ebc
1453,c23ce465643f5230e84ebb2c331e4751
1460,068cf7ab2110f3e23d88cebfe5a43e3d
1460,760d5144900edc19fc725005e29ebf46
1460,834f2764b11a7c501cacff1fbe84c264
1460,acbb6273b881a58f8eeb4224679be883
1460,6a513769442e27af09b1d33232e57a0b
1468,b0846b86e0e4e8597f1ee69096c93a48
1477,b4dfb5dbfddc681a00211c0048d536ff
1477,104603b7219663edf5365afa079f4653
1477,6f0eee8c32ef6de521b4174d1e8aa30f
1484,f68ad77aab667a69ad6ed2a777f75c70
1484,3d19b8dc9a2f1eff9feaa876b3e6a98a
1484,0510896442d634fcf8122bd93e384ea3
1484,3e698de88ef4e2caaa6793e3bdeae3f2
1484,c339775ab5ba693063e9eb2b4c38d786
1492,1749fa49438bcfdeef3cc27bf3046060
1492,56595d4526b1dbe47108e5e3e4a94293
1492,3678cd432d27eb785c9139cd0056cb6f
1492,65fd01bee2d7901ac48617d0b63d4b6f
1492,4649ec2bf43d7d3ba7935605c4c52b10
1499,5872efb011f6b4517fe4660aaa0a96ca
1499,f96f3e426924fed9cf7c875df4cbf5de
1508,f452f0fd04207d7ebe08a9234abe1e4a
1508,59329b06d3025bcc5de0f98ed362b10b
1508,7193c4a4424ffc781898e512764275bf
1508,025ac61a0775d0d4140ad1edb72e5325
1513,eff776978bed541ad745235db91bbffc
1513,1d3f4aa6803ad7d79debf1afe0789576
1529,cd639c13bd5dd8019a7a7414d77ef837
1529,7b18280cd52497430f160c4545231923
1529,9951df2aadd6ec9fcbb84b3269d27eb8
1529,c08c7f9e37ade5c9357a1948d512a4f1
1529,6560b85546e2477e4a6a406b547798aa
1538,e6c21ef19e1285ba3d35a5f01277dd20
1538,998917644af75451702f3949a4d9a731
1538,df68e253ea9ba9a16a7b066e3dc26d2d
1549,33914775c00e912044c6efcdf4c29733
1549,78c5de37252eed1841fde6046726a810
1549,0754b91420bcbc9290e474432f7d2d69
1549,51eee156d782e34cb633c1381bc95b25
1549,d0477052a6c437b620b8fe9b4c6e858a
1555,873cd6131286bf62b977699bfd6917b1
1555,cd84c3b56a89b2740c786de2a6d287b9
1555,04224c44b8c331aa2c6d9a33758d910a
1555,9ad4125fe0f669f3d1d2440b1def0cda
1555,18c04a1301ebd78726500afdf8e8f1db
1566,c66d27bd44c1d84048b606404883c112
1566,5a7a6d439fe456afab462af48b40b06c
1584,83853f53933a22fff0063c036f790d6e
1584,29913bee2215b255e4139325f359fb4f
1584,f3f637deb5efaa9f30f967e474435bdc
1584,cc6a41a378ec22c240316ed5a4f58b24
1602,5eaee8e4c65890a98cdbd84fb09b22f8
1602,4b5ec87f4e89dfb30a5983b95354971e
1602,d7a5bf83d4f4f6c285b6b878b19e7c12
1608,62ca291a9a5a1d3374ca04ecb3e770ee
1608,402517058c3d27e8ed4a0096c1b6f084
1618,d37fa83d97928c270171e7540d231fb6
1618,039fb8485483771e5e3af0e437145df0
1618,f606c720a2efab44e519d8fb6b02864e
1618,590ea7408317900e2f2a87701434328d
1618,2fc197b5c845082b59677debb550baf1
1628,f1274953699bed36125dc3aebeb788c1
1634,189f645c2c7421a25acdaf301a314c75
1634,fcd8d6c4e89e0bb5afb7099b94e47331
1634,d79c3c1b9432e9054fd604f90d708f9f
1639,a09c7a9dc185a74ce6fb43d62d07dde1
1645,c149202f91d67d45c518f5ca2e9a4546
1658,d0dac55f9cffb545d2247c7edebc6a6b
1658,8450b4d6d2b7e56b62cb040d8607a8f4
1666,e21d1c5cb6be49ef2f4aef7445bc8e3a
1666,a8f7ca8e9ba3f32960570d27e000e859
1676,91c4586047596cbea0efc116bd9b12f6
1676,ae1f636bfee0674dc120a1cec6564a11
1676,f6fbce5fffb82a83d7529815c4be9a72
1687,4d4044e58368ad7f6631ff5cd2312e57
1687,205dacad9be780ffe3ba6126babae4c3
1687,133b7b5ea91e8eea4150ae5974ed4c92
1687,3945cc3920106c04648e8ba17ef2b009
1687,688bb32bf0d9b6e350d2c0912a3b7c9f
1699,efb87c87002d741a55e40240bae48ef4
1705,7ccbaae3f0497788479161c8f7448e1d
1705,bccfd17478b2cae532b45e499311e8f1
1705,10178882f90e863c363e74b0e558c24c
1705,5c9815f07ba2bbc7dc99510b530c92d0
1705,c908a40bb11463e9ccf29e6fbc371f2b
1725,e50ed249e38531ab9f13a4fc0630c154
1725,cf409f124dc0100f15b8752d1257a18f
1725,bbc56662e3372bf5814413923aa39e50
1747,605b32e44e62441ff5162bed1b4ceeb8
1747,f31dbcd2c18bed7b7d255ad61b6769f9
1756,ad672de9033d2585dcbe25f571763eeb
1756,fc677fc3edb4a952081a83ae8837d7ee
1756,07abdfe2f4c884d459899ae41cce3261
1756,658f7bf4d17d107b7bd746e768045119
1764,7787a74df19eb1a30a5cecbd52600674
1764,4451f1b01168b6a085738d0b0f2f02aa
1764,b91db7b70eb1189c1e29c48f5b30c2d3
1764,38ee056865e73dfee30c932ab0b8237b
1764,a7db5cf1076c4fd2c77ce14ae665afd8
1777,decad654beb9df92b93de4b3b8dba682
1793,db618d63a2a9358991958f208b42c5b8
1793,d75b379970651cf05a0ee973edfa6bc6
1793,78c5de37252eed1841fde6046726a810
1798,ae92806a948b328cef52289a8cfca4de
1798,2fb3f9500f7e8f1e655c977a868a4ddb
1798,0187ffce9a6bad241b03259a229bea8c
1798,f20a12d7f110ce690cf2cb4c19ed4a3a
1798,0b722a089f76d47dc97c285ec0623c24
1812,13037afe3da89dd81cf6fbaafc2386eb
1812,3a3031f69eae5499407d054236809247
1812,ccfd5f6c93f26207d80964bee96cb484
1812,d59ef354b9b25c71318c6aaa82c5af1a
1817,75f6685eb4f4ae6a782d114c1c2e3d6a
1832,8a8d100615d337acd89dadf5e1d1d7a4
1832,3f5355f8aa3d60af7f037be72d6582ce
1832,038459e2a0372ee61a11401f4cc51bf2
1832,a06295c3666e3361373f68d79f488e4a
1838,4290fbceffb11317167349a8a8b371d9
1838,50efe0e26ce48f8657374e10a1293358
1838,76a6cc6a5db93b898846236b735b0ea9
1851,9493bed3a0ef61223a7beb731148b4db
1851,1f772435482dc2469655db107d95f045
1851,278acbedc3ff0c85988bc411f275565e
1851,24e6e04828b259572f306e6ed3a25a82
1859,f5db4a3689c45119276f9b4976a938ad
1859,cb677468347d06035b12c7734cf6c0d4
1865,4dd4814f821fab951f886e087f6946f6
1865,f4d4d9addb8fa41937b85738c0cccbe7
1865,21f1169a4eab2b6694571714d47c2cdb
1865,87924e1dcdb80fdbbd5a611eae7720fd
1865,ba8dffed56c3e771221f54c2f857903d
1872,968ea82e9c98000e23dbc50ff96a1c4d
1872,ef2e403ba8aef28f66db768d08bac80c
1872,27e74e19a4aa727b8125f3c7b2f2de5f
1872,48888babc8f62fbdfa98c7e89e138113
1884,b7e56e988172be41830cb899cef03307
1884,9ee2dbda775c164c0ae82d39b079101f
1894,747b3f8d8ff94f597ac32da18000414c
1894,c38eb8abdaa1d8c28bc8c262761dfbc5
1894,15a5cdd2d5f8444455e388c85f7682b3
1894,0dcedc2bd56b0635721bae7883f0156e
1905,9a979f2e77ddba0669f7d57ff81220cc
1915,2d14ed589d85a8dd88264723de0bde20
1915,944e519a7fac6d648246603aa4639b62
1927,da466ca9ea3bb4e00f81cc07b38fcbb7
1927,9d29ed0fd80d3b8d091ef132333c577d
1927,ce7e730f5449ef6ef7feb44e70b76852
1938,e63fb0a943059a30ca90456b19eee4dd
1938,6154f9fe94dc2507e8cba7c52b0c92d1
1938,b5529739859a2b26b5a951505564e809
1953,7fb106a82079813e9e88ff3c6773688a
1953,4bab2cc9dbd07678de92feae3bebfa3b
1953,9ce52df304f70520bac492bb2f919272
1966,99e13de8dd5cd8c539f8239d347581ff
1966,f690dab2eb7d79dcdbd3ab0304649cea
1966,425d8e29469022c9ae2b32cc8b71efdc
1966,918daba6c25bc7e99e7986cb3af89a72
1975,f1b56d17ec93fcd6b8c1724fa38af114
1975,670ec2988a054fa8c83292c499dd3506
1975,1bd455167275d5c7c99171d0da6e7cdb
1975,b876ecca711f4959fb18055b9c670db4
2005,b1d7c0e8dd2ca4b84944a74da4a3e7b1
2005,889f4b57d2819e102b32f8426e56aa37
2005,98bcc0fb54ed0ed679ad961937423beb
2005,454135a9b269b2976763ff233905c0f5
2015,03b18a60016ffb8d5ff1e9d6956a5588
2015,9a1f75cb79f1a12a854bae59d141571e
2015,c7e0ddd07a756fc0cc94e4044b15eb91
2015,033162eac9aad0ac80c4c5c63422c751
2024,1005e0018a808e699561c9143ef1a82d
2024,b1a7bb1a04c229228f92be1528360986
2024,12784aaeb317bd77182d0626d28d54b8
2024,406ca72193a83c9815c75f27728bd621
2034,3e477b9e33f50cd064a1633fa8b17c96
2034,b131022154de745517191ba907e656c9
2034,5a6450a94d551435c5e206caf0191377
2034,6f0eee8c32ef6de521b4174d1e8aa30f
2044,9409c42239174c99968bfd59d36091a6
2054,0fb7436cb8291c22d8cacfff2e6faabf
2054,c9e5e9b915f201516c40ed6c0b02e405
2054,e8e60e832e9baaab7e5819041d36529a
2054,d8d02adaa663b55a0ccfce645c15bcea
2063,e80cc7c9a0bd223d6d4208d33fc0c2ba
2063,815f929463077162168bc1f484fcfa6f
2063,4196784976356eafc3316b7d51c6eaab
2078,a0ae92e9afc413316f25791b93b20d63
2093,8cc9ff5644411daa36e53f063c942167
2093,7ea6f9110706ffdb6fa9bebc465bcba7
2093,28371001e5c787de72884e02384ccefe
2093,3e759a6967dd780bab172b33ac10639b
2103,7ba69836467fe0795bf0e1161fc481d9
2111,f7b1e0a1efcff0a25891c2c4bb2754fe
2111,b7fc9802357cffa2e36576974af5613c
2111,4045a4b9c58155c50c42e05f35173db2
2111,87bd7d70e4f1999d4e8044c2fc31e4dd
2111,4bb0d37f724fdbfbe39306b4870ce908
2122,39b2ecc25a3fc1901049d4e32b61075f
2122,e2d5ddab12528502d7401a1b8d633dbe
2132,403115195ee95489bb4d6a0d6d68bd42
2132,4c9c7ed8deb9d54a2bbd5a00d1a7f4eb
2132,8a16e2f6588208e44704da616fe6f5c2
2132,373535b80fa0b3f8d73cf8d6ad9048a2
2132,4b2a2aa4224ae923e8cca3532bcd3fab
2142,ce2ec7c6546921f076099a61d88c6446
2142,b4722ea5c8134f2be3ba7b3093109bed
2142,812d84a5e6b14ce103979ca17a3975b7
2142,9b0cd140f2df7d5fb77c970ed622e9b6
2155,05cdc7bf6cba8c6b333b92cd1273d758
2155,64b997998e9b9436da5b5a38618dbce6
2155,60ddf5b2a74eb2e258ae4f8a7f3f66dd
2155,1314fedb158b599e4f02865d7f651d24
2165,bbcade9935cfa9fd712f526eaa1e358b
2165,a425adbff088b50ebd3c88b3d1a9b480
